"TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
7.84433144362237,0,0,1,0,0,57,0,0,10,28617,183202,40,17850,6,8579,2,5,7,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.0946523674642,0,1,0,1,0,38,0,1,12,48793,0,34,4900,4,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.22897764335831,0,0,0,1,1,25,0,2,12,26906,0,10,4000,1,23451,2,8,8,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8.41604600941128,0,1,1,0,0,50,0,0,7,72306,193868,57,14500,1,9583,1,0,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10.5898316216717,2,1,1,0,0,41,0,2,12,64957,209019,47,12100,5,6936,2,8,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.82340733355072,0,0,0,0,0,52,0,0,0,0,0,41,6400,1,6966,4,5,11,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
7.4730690880322,1,0,0,1,0,36,0,1,8,90886,0,46,30790,1,11692,1,1,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.29229810706322,0,1,0,0,0,46,0,0,7,71869,246071,20,11180,17,4839,3,7,15,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.88608140177575,0,1,1,0,0,43,0,2,16,58158,203678,24,16400,6,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9.06430839257426,0,0,1,0,1,67,0,1,14,48606,219318,66,12690,1,21525,2,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.64539769942863,0,0,0,1,0,34,0,1,0,0,0,22,10510,4,4422,3,9,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.13270648969326,0,0,0,0,0,41,0,0,11,61320,0,49,13070,6,2932,3,7,13,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8.358666283188,0,0,0,0,0,44,0,0,0,0,0,27,5900,4,0,0,2,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9.08389724126992,0,1,0,0,1,37,0,0,10,74713,0,21,8360,1,17775,2,0,11,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7.87663846097546,0,1,1,0,0,34,0,3,5,42025,138760,38,4900,1,0,0,0,9,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7.57095858316901,1,0,0,1,1,37,0,2,13,72745,0,62,16790,1,17919,2,7,9,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.16080392095467,0,1,0,0,0,46,0,0,12,24139,0,41,8510,4,0,0,4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8.30795254527102,0,1,0,0,0,39,0,0,7,36141,0,27,15820,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.25478892614873,0,1,0,0,1,47,0,0,12,40363,234324,36,11120,1,30981,2,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.82276429670376,0,1,1,0,0,38,0,0,15,61749,138681,21,16800,6,1191,3,2,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.45850419506756,0,1,1,0,1,48,0,0,13,45819,161549,27,6080,6,25622,1,4,9,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.69703424766648,1,0,0,1,1,36,0,2,11,33274,0,46,16780,6,3997,3,7,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.23642052726539,0,1,1,0,1,58,0,0,9,27917,171659,52,20410,1,0,0,3,8,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.86211221166275,0,0,0,1,0,39,0,1,0,0,0,15,19470,10,0,0,2,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.60392119492606,1,0,1,0,0,49,0,1,12,128329,380183,44,23000,1,1448,2,6,18,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8.18339736999843,0,0,1,0,0,26,0,4,11,2226,71148,51,1720,1,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.952615111651,0,0,1,0,0,46,0,0,6,51624,209830,39,12850,1,5863,3,4,21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9.1178960815849,0,1,0,1,0,27,0,1,11,27957,0,28,3770,1,5581,3,2,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.2291138777933,0,1,1,0,0,45,0,0,12,16082,110907,38,9580,4,4253,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8.61703852638595,0,0,0,0,0,41,0,0,11,21589,134865,55,25700,4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.65608519028286,0,1,1,0,0,41,0,0,8,60314,222008,9,9350,1,4265,1,2,10,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.05864371221562,0,1,0,1,0,33,0,4,15,37793,0,21,9710,10,0,0,2,13,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.5197898172635,0,1,1,0,0,36,0,0,11,34329,156793,56,8530,9,743,2,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7.83161727635261,0,1,0,0,1,39,0,0,12,33570,189197,44,7410,1,0,0,4,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.54666232641449,1,0,0,1,0,37,0,2,8,95102,0,32,22160,1,0,0,7,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.22093318847045,0,0,0,0,0,54,0,0,14,40862,0,48,20400,7,0,0,0,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.52931937121408,0,0,1,0,0,57,0,0,14,28629,191973,59,10060,6,4478,3,8,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.07309119969315,0,0,0,1,0,40,0,2,14,50401,149910,5,14340,10,7986,2,4,7,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.81963630236759,0,0,0,0,0,52,0,0,11,84438,0,65,16940,1,0,0,1,17,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7.91457652499935,0,1,1,0,0,40,0,0,12,130381,324844,20,5500,3,7756,2,4,20,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.59174392268053,0,0,1,0,0,41,0,0,0,0,83235,40,5600,1,5020,3,5,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.83273359199642,0,1,1,0,0,55,0,0,14,17049,86562,28,8740,10,7153,1,4,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.3696208269491,0,1,1,0,1,63,0,0,19,73121,259648,14,20840,13,0,0,0,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.65294711239386,0,0,1,0,0,42,0,0,10,14006,51401,41,5800,7,8834,1,1,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
6.27476202124194,0,1,0,0,1,52,0,0,15,47042,191400,15,18070,6,0,0,3,9,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10.0776663483527,0,0,0,1,1,42,0,2,13,88995,0,45,25830,1,31687,2,2,10,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
7.76641689801966,1,0,0,1,0,43,0,1,10,119341,338327,35,1500,1,0,0,1,15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.77647578934632,0,1,1,0,0,37,0,0,0,0,90224,29,29330,1,9512,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8.5213843960347,0,0,0,0,0,48,0,0,9,56910,0,36,9430,6,1524,1,5,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.25764495820823,0,1,0,0,0,53,0,0,13,140694,0,28,21750,9,0,0,0,17,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.91169052070834,0,0,0,0,0,54,0,0,11,127589,0,58,20810,6,0,0,0,15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.98100574072173,1,0,0,1,0,39,0,3,0,0,0,39,6580,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.08856180527623,0,0,0,0,0,46,0,0,9,73551,0,36,11910,1,9868,1,0,18,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8.85295088709958,1,1,1,0,0,42,0,2,12,110128,282423,33,37670,1,0,0,0,14,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9.09110628405248,3,0,0,1,0,39,0,3,14,44293,228387,37,9830,1,5957,3,6,3,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8.49617382419216,0,0,1,0,1,51,0,0,12,101859,272958,48,13390,4,0,0,0,17,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
7.83082299513532,0,0,1,0,0,55,0,0,13,33519,232836,61,14760,1,0,0,3,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.82923253754359,3,0,0,1,1,42,0,3,12,24177,118852,42,21200,13,39717,3,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.33038156934942,0,0,1,0,1,36,0,3,16,30033,107743,32,16310,10,0,0,0,12,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7.27309259599952,0,1,0,0,0,55,0,0,11,42304,0,24,31210,6,6978,2,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.55852705490921,1,0,1,0,1,36,0,1,6,40570,186294,30,1500,4,25188,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8.96200720958831,0,1,0,1,0,42,0,1,10,134520,342728,36,5700,1,2308,1,2,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.42639282708974,0,1,0,0,0,16,1,0,11,49522,155030,24,14980,4,0,0,0,17,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9.07417694716331,0,1,0,0,1,48,0,0,10,50655,180231,29,11370,6,21229,2,3,8,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.20712916807133,0,1,0,0,0,49,0,0,9,13394,0,37,21190,13,3653,3,0,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9.72182641621656,3,1,1,0,0,36,0,3,14,102147,270030,28,15310,4,6455,1,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.51819269174932,0,0,1,0,0,43,0,0,9,96399,285628,51,14920,1,3117,4,1,12,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8.00803284696931,0,1,0,0,1,31,0,0,8,67842,0,49,4600,7,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.14786712992395,0,0,0,0,1,47,0,0,10,64777,237421,47,31120,4,23078,2,3,17,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.85051762174672,2,0,0,1,0,45,0,3,12,72738,0,52,15420,1,2448,3,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.50370260123374,0,0,1,0,0,47,0,0,13,65802,262566,31,6200,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7.7393592026891,0,0,1,0,0,38,0,0,8,52506,210236,56,41570,3,10584,2,4,10,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.88795933659994,0,1,1,0,0,50,0,0,15,43543,105982,49,15890,4,0,0,3,5,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6.21860011969173,0,1,0,0,0,51,0,0,12,16052,0,43,6600,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.35090245169481,0,0,1,0,0,34,0,1,12,91832,291888,37,24910,7,4317,1,1,5,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9.12000324044155,0,0,0,0,0,50,0,0,14,73277,205265,41,7230,6,13102,2,4,9,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7.95647679803678,0,1,0,0,0,51,0,0,0,0,0,34,19630,4,6061,2,7,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8.11372608597075,3,0,1,0,0,41,0,3,13,57371,153181,69,28600,1,1858,4,3,7,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.50228257868048,0,1,0,0,1,44,0,0,0,0,0,44,5900,4,33385,2,0,14,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8.09925056179696,1,0,0,1,0,41,0,1,10,29020,0,45,18050,7,3728,1,8,12,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9.81592786621604,0,0,0,1,0,31,0,1,12,22654,0,38,23250,1,0,0,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.8858688904972,0,1,0,0,0,51,0,0,10,65678,0,57,6600,6,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.82173238093444,0,0,0,0,0,37,0,0,11,40868,0,40,9620,6,7414,1,1,8,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11.2088899464366,0,1,0,0,0,37,0,0,7,61790,0,32,21460,3,0,0,0,7,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.26898820950666,0,0,0,0,0,48,0,0,15,134640,0,38,10000,4,0,0,3,23,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.88755257166462,0,0,0,1,1,30,0,2,0,0,0,55,4500,1,0,0,0,8,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8.90720619496548,0,0,0,0,1,53,0,0,9,48780,195777,55,18730,1,32593,2,8,12,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.57565076098781,1,0,0,1,0,38,0,2,13,46061,0,39,18910,1,0,0,3,9,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.87290767425985,0,1,1,0,0,45,0,3,0,0,63103,23,7640,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7.85321638815607,0,1,0,0,0,29,0,0,10,74202,0,41,19300,4,7291,2,4,13,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.50309426703674,1,0,0,1,1,42,0,1,10,58489,0,9,11550,6,43863,1,1,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.93731408122368,0,1,0,0,0,53,0,0,12,189052,0,31,12550,3,2045,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9.03157249338153,0,0,0,1,1,33,0,1,10,23953,0,39,10650,8,32044,1,2,8,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.51298434664218,0,1,1,0,0,33,0,3,0,0,64786,16,4800,4,0,0,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.8360050946155,1,1,0,1,0,38,0,2,13,39005,0,45,9200,4,3255,1,10,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7.96450336355155,0,1,0,1,0,31,0,1,10,16715,85406,32,6190,6,5900,1,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8.67470962929122,0,0,0,1,0,38,0,2,14,25570,0,49,13200,7,0,0,6,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.70533113353163,0,0,0,0,0,57,0,0,11,77631,0,44,26180,7,3090,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.72518249495877,0,0,0,0,0,40,0,0,11,67700,0,16,12270,10,5722,2,6,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.56636423542269,0,1,0,1,0,34,0,4,13,113522,337743,33,18420,1,7258,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6.76157276880406,0,1,1,0,0,43,0,0,8,66613,197000,40,5800,5,6646,2,5,16,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.011649906691,0,0,0,1,0,33,0,3,0,0,0,19,15990,1,0,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.91169052070834,0,0,0,1,0,22,0,1,0,0,53636,54,1500,18,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.13409372119287,0,0,1,0,1,33,0,2,11,19894,156233,52,6790,10,16816,1,0,7,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8.81373589230022,1,1,0,1,0,43,0,2,11,77030,233339,5,22230,4,10064,2,0,21,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.3753329178381,0,0,1,0,0,52,0,0,8,57912,236693,78,14350,6,0,0,0,16,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7.77553354188198,0,0,1,0,1,53,0,0,12,25698,213856,25,9370,4,37412,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.19863945529737,0,1,1,0,0,36,0,0,13,64755,244414,57,23420,4,3174,2,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.69332898912311,0,1,0,0,0,31,0,0,5,14195,122416,34,5480,18,6350,1,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.6232004602384,0,0,0,0,0,50,0,0,9,41696,210765,23,24920,1,6902,1,6,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.42332197580617,0,1,1,0,0,31,0,1,0,0,0,29,21390,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.84188592898462,0,0,1,0,0,59,0,0,17,85596,276908,53,15960,1,0,0,0,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.43879912398823,0,0,1,0,0,50,0,0,13,40685,220806,65,15360,6,0,0,2,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.61923341622681,1,1,1,0,0,53,0,2,14,29080,143650,34,14650,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.78599820809833,0,1,1,0,0,46,0,0,12,56006,190938,52,11700,6,712,1,6,8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.26796230533871,2,0,0,1,1,38,0,3,14,51620,0,50,10460,9,0,0,0,6,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.71817293002873,0,0,1,0,1,55,0,0,13,35916,151830,31,17290,1,46761,1,6,5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.46611040118692,0,0,0,0,0,48,0,0,3,15790,0,47,20860,1,6038,1,8,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.89713534229332,0,0,0,0,0,42,0,0,10,101636,0,36,24890,14,1452,2,7,11,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.59341321732765,0,1,1,0,0,36,0,3,14,167971,441721,33,5100,6,2769,1,0,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.4595640785796,0,0,0,0,0,41,0,0,9,21651,142293,24,25640,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.86365126544865,0,0,1,0,0,47,0,0,8,44679,186797,17,18400,9,0,0,1,9,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9.89679449828646,0,1,0,0,0,52,0,0,12,112512,0,33,37550,3,0,0,2,14,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.27614021955846,2,1,1,0,0,44,0,2,7,78850,294899,40,24730,4,0,0,0,12,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.7219115609774,0,0,1,0,0,33,0,3,15,39662,147787,27,11470,3,2248,3,8,8,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.36799688505411,0,0,0,1,0,32,0,1,11,36179,106892,12,13030,1,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8.51197962436335,2,0,1,0,0,45,0,3,7,52529,181752,38,19360,7,0,0,0,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
9.07076505814933,0,1,0,1,0,26,0,1,12,35262,0,25,15110,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.54539184577492,1,1,0,1,0,40,0,2,11,27788,136672,60,9390,17,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.97212112892166,0,1,1,0,0,36,0,0,10,29412,149177,45,23210,4,1247,2,5,11,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7.94697135769359,1,0,0,1,0,38,0,2,0,0,0,24,5920,4,0,0,3,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
7.7931743471892,2,0,0,1,1,39,0,3,12,153236,0,27,5400,10,0,0,1,15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.46146904264388,0,0,1,0,0,33,0,1,12,40990,151286,22,8900,6,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8.62748154531036,0,1,0,1,0,35,0,2,12,4457,0,18,1500,4,0,0,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.89467026298423,0,0,0,0,0,42,0,0,0,0,116700,12,4230,1,0,0,1,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
8.74576199937551,0,1,1,0,0,61,0,0,15,52894,216569,37,11250,6,8057,2,5,6,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7.8336002236611,2,1,1,0,1,43,0,3,16,99455,268736,45,15750,11,0,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.59192953753026,0,1,0,1,0,29,0,1,13,25294,0,31,6930,3,9282,2,1,10,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.38114434695296,0,0,0,0,0,56,0,0,14,35735,0,21,13760,6,0,0,5,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.53483662658883,0,0,1,0,0,58,0,2,0,0,0,40,1500,11,3564,2,9,10,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8.09009578318096,0,0,1,0,0,44,0,0,9,34408,169326,34,13460,1,7250,3,3,5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.66939912430557,0,1,0,0,0,45,0,0,14,108309,0,29,17450,12,0,0,1,8,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.41316512099219,0,0,1,0,0,41,0,0,13,87333,293661,35,18240,1,6863,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.08394570229562,0,0,1,0,0,61,0,0,14,62378,181874,70,15570,1,3636,3,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.08517874807454,0,1,0,1,0,30,0,3,12,26315,0,56,7130,1,0,0,3,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8.1789193328484,0,1,0,0,0,50,0,0,9,72665,209691,25,36440,1,7292,1,10,14,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.20275638165564,1,0,0,1,1,39,0,1,9,82791,0,5,20800,1,27444,1,7,9,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7.31055015853442,1,1,0,1,1,44,0,2,8,42408,0,43,10700,3,0,0,3,9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.72339402200014,0,1,1,0,0,31,0,1,10,115308,313484,39,26980,1,7506,2,3,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.79042130689787,0,1,0,0,0,41,0,0,9,173557,450715,34,26570,1,0,0,0,15,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.20712916807133,0,1,0,1,0,22,0,3,11,12825,105132,28,9610,6,2468,1,8,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9.39865241318566,0,0,1,0,0,57,0,0,8,43288,207205,71,11530,1,2333,4,7,9,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8.49882553405805,1,1,0,1,0,58,0,2,15,50762,0,19,31540,13,0,0,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.79194198845612,0,0,1,0,0,51,0,0,0,0,0,38,13070,10,7999,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.27639470486331,0,1,0,0,0,49,0,0,11,65659,0,24,23780,1,7367,1,5,13,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8.79437027922287,0,1,1,0,0,32,0,1,11,42139,143454,50,22000,10,5396,2,2,7,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7.86249719723055,1,0,0,1,0,40,0,2,12,43489,0,44,5850,1,0,0,4,8,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8.91018077801329,0,0,0,0,0,45,0,0,10,57627,0,24,6000,3,0,0,6,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7.90948949267376,2,0,1,0,0,41,0,2,15,173572,447608,34,24180,1,10877,1,5,25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.4156033356546,0,0,1,0,1,30,0,0,13,67793,221399,35,10730,6,0,0,2,14,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.47741232140439,0,0,0,0,0,73,0,0,14,164088,0,38,8800,9,3338,3,8,20,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8.05388708361822,0,1,0,1,0,31,0,2,13,33470,107174,54,4850,17,0,0,4,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.1272788033381,1,1,0,1,0,37,0,2,11,3081,0,43,1500,6,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
